bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
trifecta,7-6-1,0.1328084507064027,048520251023,185.8,False,7-1-4,2025-10-23,佐世保,4,2367.581014124962,500,False,0.0,-500.0,3連単
quinella,1-3,0.12870038779831094,068520251023,191.2,False,1-7,2025-10-23,佐世保,6,2360.751414703705,500,False,0.0,-500.0,2車複
trifecta,5-3-6,0.1067846179978621,072620251023,169.6,False,5-2-4,2025-10-23,西武園,7,1711.067121243741,500,False,0.0,-500.0,3連単
trifecta,7-1-4,0.10963016766792255,078520251023,115.4,False,5-2-7,2025-10-23,佐世保,7,1165.1321348878262,400,False,0.0,-400.0,3連単
trifecta,3-5-1,0.06817463351151469,072620251023,185.1,False,5-2-4,2025-10-23,西武園,7,1161.912466298137,400,False,0.0,-400.0,3連単
trifecta,7-6-1,0.06546346416812758,038520251023,187.3,False,7-1-4,2025-10-23,佐世保,3,1126.1306838690298,400,False,0.0,-400.0,3連単
trifecta,7-1-5,0.06477620211180175,078520251023,181.6,False,5-2-7,2025-10-23,佐世保,7,1076.3358303503198,400,False,0.0,-400.0,3連単
quinella,2-3,0.13349496497597332,068520251023,87.9,False,1-7,2025-10-23,佐世保,6,1073.4207421388057,400,False,0.0,-400.0,2車複
exacta,7-1,0.1980309346010832,078520251023,58.6,False,5-2,2025-10-23,佐世保,7,1060.4612767623476,400,False,0.0,-400.0,2車単
quinella_place,1-3,0.39450621025860594,068520251023,29.2,False,1-5|1-7|5-7,2025-10-23,佐世保,6,1051.9581339551291,400,False,0.0,-400.0,ワイド
trifecta,7-1-6,0.4616757660071201,048520251023,24.7,False,7-1-4,2025-10-23,佐世保,4,1040.3391420375867,400,False,0.0,-400.0,3連単
exacta,7-6,0.14154237321274357,048520251023,76.2,False,7-1,2025-10-23,佐世保,4,978.552883881106,400,False,0.0,-400.0,2車単
exacta,3-5,0.18156631084450733,072620251023,58.1,False,5-2,2025-10-23,西武園,7,954.9002660065876,400,False,0.0,-400.0,2車単
trifecta,7-4-1,0.041112222577098144,052620251023,256.5,False,2-5-7,2025-10-23,西武園,5,954.5285091025673,400,False,0.0,-400.0,3連単
exacta,3-2,0.059077252347527746,068520251023,170.1,False,7-1,2025-10-23,佐世保,6,904.904062431447,400,False,0.0,-400.0,2車単
quinella_place,1-6,0.7742715983293296,048520251023,12.5,False,1-4|1-7|4-7,2025-10-23,佐世保,4,867.839497911662,300,False,0.0,-300.0,ワイド
trifecta,7-1-4,0.03318512103416221,052620251023,275.4,False,2-5-7,2025-10-23,西武園,5,813.9182332808273,300,False,0.0,-300.0,3連単
exacta,1-3,0.07130698793423192,068520251023,127.6,False,7-1,2025-10-23,佐世保,6,809.8771660407992,300,False,0.0,-300.0,2車単
quinella_place,3-6,0.21579416986803543,072620251023,37.1,False,2-4|2-5|4-5,2025-10-23,西武園,7,700.5963702104115,300,False,0.0,-300.0,ワイド
quinella,1-7,0.4114964283984075,078520251023,19.2,False,2-5,2025-10-23,佐世保,7,690.0731425249423,300,False,0.0,-300.0,2車複
trifecta,7-2-1,0.06053560322493432,042620251023,129.8,False,7-3-2,2025-10-23,西武園,4,685.7521298596475,300,False,0.0,-300.0,3連単
trifecta,3-2-4,0.04357815155130076,028520251023,170.5,False,4-6-3,2025-10-23,佐世保,2,643.0074839496779,300,False,0.0,-300.0,3連単
exacta,7-4,0.07790240223908979,078520251023,93.4,False,5-2,2025-10-23,佐世保,7,627.6084369130987,300,False,0.0,-300.0,2車単
trio,1-3-7,0.07665498712825553,068520251023,93.1,False,1-5-7,2025-10-23,佐世保,6,613.6579301640589,300,False,0.0,-300.0,3連複
exacta,7-6,0.1036986214766752,038520251023,66.4,False,7-1,2025-10-23,佐世保,3,588.5588466051234,200,False,0.0,-200.0,2車単
trifecta,7-4-1,0.04706519899833306,038520251023,145.4,False,7-1-4,2025-10-23,佐世保,3,584.3279934357627,200,False,0.0,-200.0,3連単
trifecta,7-1-2,0.05024196754948147,042620251023,119.2,False,7-3-2,2025-10-23,西武園,4,498.8842531898191,200,False,0.0,-200.0,3連単
quinella,5-6,0.07246734584872247,072620251023,82.4,False,2-5,2025-10-23,西武園,7,497.1309297934732,200,False,0.0,-200.0,2車複
trifecta,7-1-2,0.19243045993899913,062620251023,30.0,False,1-7-2,2025-10-23,西武園,6,477.2913798169974,200,False,0.0,-200.0,3連単
trifecta,7-4-2,0.07094924964539273,062620251023,80.1,False,1-7-2,2025-10-23,西武園,6,468.30348965959575,200,False,0.0,-200.0,3連単
exacta,3-2,0.06949546626385208,028520251023,79.2,False,4-6,2025-10-23,佐世保,2,450.4040928097085,200,False,0.0,-200.0,2車単
trifecta,1-2-7,0.05283203414316967,068520251023,98.5,False,7-1-5,2025-10-23,佐世保,6,420.3955363102213,200,False,0.0,-200.0,3連単
trifecta,7-2-6,0.04779284444606345,022620251023,102.4,False,2-1-7,2025-10-23,西武園,2,389.39872712768977,200,False,0.0,-200.0,3連単
trio,2-3-5,0.08407512743916695,028520251023,55.0,False,3-4-6,2025-10-23,佐世保,2,362.41320091541826,200,False,0.0,-200.0,3連複
exacta,7-1,0.3091848898837528,062620251023,14.9,False,1-7,2025-10-23,西武園,6,360.68548592679167,200,False,0.0,-200.0,2車単
exacta,7-4,0.07770452675905369,038520251023,58.6,False,7-1,2025-10-23,佐世保,3,355.34852680805466,200,False,0.0,-200.0,2車単
trifecta,1-7-5,0.25087464520412256,032620251023,18.1,False,5-1-3,2025-10-23,西武園,3,354.0831078194619,200,False,0.0,-200.0,3連単
trifecta,7-2-6,0.02196345039197159,018520251023,206.0,False,2-4-1,2025-10-23,佐世保,1,352.44707807461475,200,False,0.0,-200.0,3連単
exacta,6-7,0.03431322467422088,048520251023,130.7,False,7-1,2025-10-23,佐世保,4,348.47384649206685,200,False,0.0,-200.0,2車単
exacta,5-3,0.45128481463174824,072620251023,9.5,False,5-2,2025-10-23,西武園,7,328.72057390016084,200,False,0.0,-200.0,2車単
trifecta,2-3-4,0.06029301658309883,028520251023,71.1,False,4-6-3,2025-10-23,佐世保,2,328.6833479058327,200,False,0.0,-200.0,3連単
exacta,4-7,0.03435806807526518,062620251023,124.4,False,1-7,2025-10-23,西武園,6,327.41436685629884,200,False,0.0,-200.0,2車単
exacta,7-4,0.1443628052027581,052620251023,27.3,False,2-5,2025-10-23,西武園,5,294.1104582035296,100,False,0.0,-100.0,2車単
trifecta,2-1-7,0.05356526049500414,068520251023,72.4,False,7-1-5,2025-10-23,佐世保,6,287.81248598382996,100,False,0.0,-100.0,3連単
exacta,4-7,0.10456659909682542,052620251023,36.9,False,2-5,2025-10-23,西武園,5,285.85075066728575,100,False,0.0,-100.0,2車単
quinella_place,5-6,0.24962547856994688,072620251023,15.2,False,2-4|2-5|4-5,2025-10-23,西武園,7,279.43072742631927,100,False,0.0,-100.0,ワイド
trifecta,2-7-5,0.023268809171178254,058520251023,162.7,False,7-5-2,2025-10-23,佐世保,5,278.58352521507015,100,False,0.0,-100.0,3連単
exacta,7-2,0.25050198618352393,042620251023,15.1,False,7-3,2025-10-23,西武園,4,278.2579991371211,100,False,0.0,-100.0,2車単
trifecta,7-2-3,0.1967785588890443,018520251023,19.1,False,2-4-1,2025-10-23,佐世保,1,275.8470474780746,100,False,0.0,-100.0,3連単
exacta,2-3,0.09615119390651507,028520251023,38.5,False,4-6,2025-10-23,佐世保,2,270.182096540083,100,False,0.0,-100.0,2車単
trio,2-3-5,0.024931309240432898,068520251023,144.3,False,1-5-7,2025-10-23,佐世保,6,259.75879233944676,100,False,0.0,-100.0,3連複
trifecta,7-2-5,0.023947319076418967,058520251023,147.7,False,7-5-2,2025-10-23,佐世保,5,253.7019027587081,100,False,0.0,-100.0,3連単
trifecta,7-1-5,0.253745525935793,032620251023,12.6,False,5-1-3,2025-10-23,西武園,3,219.7193626790992,100,False,0.0,-100.0,3連単
exacta,7-2,0.11735929812733788,022620251023,26.5,False,2-1,2025-10-23,西武園,2,211.00214003744537,100,False,0.0,-100.0,2車単
quinella,2-3,0.16564666017036717,028520251023,17.5,False,4-6,2025-10-23,佐世保,2,189.88165529814256,100,False,0.0,-100.0,2車複
exacta,2-7,0.0322347716634295,058520251023,87.2,False,7-5,2025-10-23,佐世保,5,181.08720890510526,100,False,0.0,-100.0,2車単
trifecta,7-2-1,0.04133827173599314,022620251023,66.4,False,2-1-7,2025-10-23,西武園,2,174.48612432699443,100,False,0.0,-100.0,3連単
exacta,7-5,0.10425427946163654,058520251023,26.0,True,7-5,2025-10-23,佐世保,5,171.061126600255,100,True,2600.0,2500.0,2車単
quinella_place,1-7,0.7578988998754929,078520251023,3.4,False,2-5|2-7|5-7,2025-10-23,佐世保,7,157.68562595766755,100,False,0.0,-100.0,ワイド
exacta,7-2,0.29312187324577604,018520251023,8.7,False,2-4,2025-10-23,佐世保,1,155.01602972382514,100,False,0.0,-100.0,2車単
quinella_place,2-3,0.4625445396067983,028520251023,5.4,False,3-4|3-6|4-6,2025-10-23,佐世保,2,149.77405138767114,100,False,0.0,-100.0,ワイド
quinella,5-7,0.2700167523764568,058520251023,8.6,True,5-7,2025-10-23,佐世保,5,132.2144070437528,100,True,860.0,760.0,2車複
quinella_place,2-3,0.3994153080432673,068520251023,5.3,False,1-5|1-7|5-7,2025-10-23,佐世保,6,111.69011326293167,100,False,0.0,-100.0,ワイド
trio,2-4-5,0.20724423136230702,028520251023,9.7,False,3-4-6,2025-10-23,佐世保,2,101.0269044214378,100,False,0.0,-100.0,3連複
exacta,6-7,0.12205815011499085,078520251024,236.1,False,3-5,2025-10-24,佐世保,7,2781.792924214934,500,False,0.0,-500.0,2車単
trifecta,1-5-4,0.16254493806009412,058520251024,159.0,False,3-2-4,2025-10-24,佐世保,5,2484.4645151554964,500,False,0.0,-500.0,3連単
trifecta,2-4-1,0.14821541987256007,033520251024,156.8,False,3-2-1,2025-10-24,平塚,3,2224.017783601742,500,False,0.0,-500.0,3連単
trifecta,1-3-6,0.13010354099029303,074720251024,173.8,False,1-4-2,2025-10-24,松阪,7,2161.199542411293,500,False,0.0,-500.0,3連単
trifecta,4-3-1,0.2045175325095531,068520251024,108.8,False,3-2-4,2025-10-24,佐世保,6,2125.150753703938,500,False,0.0,-500.0,3連単
trifecta,4-2-1,0.11965973373857146,033520251024,184.6,False,3-2-1,2025-10-24,平塚,3,2108.918684814029,500,False,0.0,-500.0,3連単
trifecta,5-1-4,0.18252677252321498,058520251024,117.3,False,3-2-4,2025-10-24,佐世保,5,2041.0390416973114,500,False,0.0,-500.0,3連単
trifecta,1-5-4,0.12950519287413084,043520251024,164.8,False,1-2-5,2025-10-24,平塚,4,2034.2455785656764,500,False,0.0,-500.0,3連単
trifecta,1-4-5,0.17648677997955256,043520251024,112.0,False,1-2-5,2025-10-24,平塚,4,1876.6519357709885,500,False,0.0,-500.0,3連単
exacta,6-1,0.06800631376887857,078520251024,286.0,False,3-5,2025-10-24,佐世保,7,1844.9805737899271,500,False,0.0,-500.0,2車単
trifecta,1-3-2,0.1870717458543078,074720251024,98.6,False,1-4-2,2025-10-24,松阪,7,1744.5274141234747,500,False,0.0,-500.0,3連単
trifecta,1-5-3,0.06444761758446593,073520251024,252.9,False,1-2-4,2025-10-24,平塚,7,1529.8802487111434,500,False,0.0,-500.0,3連単
quinella,2-6,0.12825110050582428,032620251024,123.8,False,2-5,2025-10-24,西武園,3,1487.7486242621046,500,False,0.0,-500.0,2車複
trio,1-3-6,0.24050724801190268,074720251024,65.3,False,1-2-4,2025-10-24,松阪,7,1470.5123295177245,500,False,0.0,-500.0,3連複
trifecta,1-4-3,0.05139374686505993,068520251024,299.6,False,3-2-4,2025-10-24,佐世保,6,1439.7566560771957,500,False,0.0,-500.0,3連単
exacta,2-6,0.1021063065746524,032620251024,147.0,False,5-2,2025-10-24,西武園,3,1400.9627066473904,500,False,0.0,-500.0,2車単
trio,1-4-5,0.37132992476185267,043520251024,38.9,False,1-2-5,2025-10-24,平塚,4,1344.4734073236068,500,False,0.0,-500.0,3連複
exacta,2-4,0.18731485523824382,033520251024,63.0,False,3-2,2025-10-24,平塚,3,1080.083588000936,400,False,0.0,-400.0,2車単
trifecta,2-1-6,0.056906395289229465,032620251024,202.7,False,5-2-4,2025-10-24,西武園,3,1053.4926325126812,400,False,0.0,-400.0,3連単
trio,2-3-6,0.062309126610838525,032620251024,175.1,False,2-4-5,2025-10-24,西武園,3,991.0328069557826,400,False,0.0,-400.0,3連複
trifecta,4-3-5,0.05328005517461058,048520251024,202.0,False,3-4-5,2025-10-24,佐世保,4,976.2571145271338,400,False,0.0,-400.0,3連単
trifecta,1-5-4,0.04042695483773634,073520251024,259.5,False,1-2-4,2025-10-24,平塚,7,949.079478039258,400,False,0.0,-400.0,3連単
trio,3-4-5,0.058205127909417974,052620251024,165.9,False,1-4-7,2025-10-24,西武園,5,865.6230720172441,300,False,0.0,-300.0,3連複
exacta,1-5,0.21155116721616163,043520251024,44.8,False,1-2,2025-10-24,平塚,4,847.7492291284041,300,False,0.0,-300.0,2車単
trio,1-3-7,0.137921593827539,074720251024,68.6,False,1-2-4,2025-10-24,松阪,7,846.1421336569174,300,False,0.0,-300.0,3連複
exacta,4-2,0.15122613910455177,033520251024,62.3,False,3-2,2025-10-24,平塚,3,842.1388466213575,300,False,0.0,-300.0,2車単
exacta,4-3,0.051181284086965824,052620251024,181.8,False,7-4,2025-10-24,西武園,5,830.4757447010388,300,False,0.0,-300.0,2車単
trifecta,1-2-7,0.0780869809267136,063520251024,115.6,False,1-3-5,2025-10-24,平塚,6,802.685499512809,300,False,0.0,-300.0,3連単
exacta,1-5,0.18180993395111947,073520251024,49.3,False,1-2,2025-10-24,平塚,7,796.3229743790189,300,False,0.0,-300.0,2車単
exacta,1-3,0.5028386317738843,074720251024,17.4,False,1-4,2025-10-24,松阪,7,774.9392192865587,300,False,0.0,-300.0,2車単
trifecta,4-5-3,0.12797929096332275,048520251024,67.6,False,3-4-5,2025-10-24,佐世保,4,765.1400069120617,300,False,0.0,-300.0,3連単
quinella,1-5,0.25077294181267773,043520251024,33.1,False,1-2,2025-10-24,平塚,4,730.0584373999634,300,False,0.0,-300.0,2車複
quinella,1-3,0.6882534780818061,074720251024,11.9,False,1-4,2025-10-24,松阪,7,719.0216389173493,300,False,0.0,-300.0,2車複
trifecta,2-1-3,0.08113923918524193,032620251024,96.1,False,5-2-4,2025-10-24,西武園,3,679.7480885701749,300,False,0.0,-300.0,3連単
quinella,1-5,0.21116322955442396,073520251024,36.5,False,1-2,2025-10-24,平塚,7,670.7457878736475,300,False,0.0,-300.0,2車複
trio,1-2-7,0.11557988233790482,063520251024,65.4,False,1-3-5,2025-10-24,平塚,6,655.8924304898976,300,False,0.0,-300.0,3連複
trifecta,1-2-5,0.08991011633964906,024720251024,82.2,False,2-3-6,2025-10-24,松阪,2,639.0611563119153,300,False,0.0,-300.0,3連単
trifecta,1-5-2,0.058899138351429646,024720251024,124.1,False,2-3-6,2025-10-24,松阪,2,630.9383069412419,300,False,0.0,-300.0,3連単
trifecta,4-1-2,0.03780991663682771,013520251024,193.1,False,1-3-5,2025-10-24,平塚,1,630.109490257143,300,False,0.0,-300.0,3連単
trifecta,2-4-1,0.23323662255002753,042620251024,31.2,False,2-3-1,2025-10-24,西武園,4,627.6982623560858,300,False,0.0,-300.0,3連単
quinella,4-6,0.07126164248823727,018520251024,99.7,False,1-4,2025-10-24,佐世保,1,610.4785756077256,300,False,0.0,-300.0,2車複
exacta,4-3,0.32496138584692486,068520251024,20.7,False,3-2,2025-10-24,佐世保,6,572.6700687031343,200,False,0.0,-200.0,2車単
trifecta,2-3-1,0.23577542763571654,023520251024,28.5,False,3-4-2,2025-10-24,平塚,2,571.9599687617921,200,False,0.0,-200.0,3連単
trifecta,7-5-2,0.12335780247747002,028520251024,53.1,False,7-6-2,2025-10-24,佐世保,2,555.0299311553658,200,False,0.0,-200.0,3連単
trio,1-3-5,0.15909607887908891,073520251024,40.1,False,1-2-4,2025-10-24,平塚,7,537.9752763051465,200,False,0.0,-200.0,3連複
exacta,2-3,0.33991702002179963,023520251024,18.7,False,3-4,2025-10-24,平塚,2,535.6448274407652,200,False,0.0,-200.0,2車単
quinella_place,4-5,0.37258004609284046,043520251024,16.9,False,1-2|1-5|2-5,2025-10-24,平塚,4,529.6602778969003,200,False,0.0,-200.0,ワイド
trifecta,5-7-2,0.06381408987048899,028520251024,98.1,False,7-6-2,2025-10-24,佐世保,2,526.016221629497,200,False,0.0,-200.0,3連単
trifecta,5-1-3,0.16767832143991643,038520251024,37.3,False,4-2-6,2025-10-24,佐世保,3,525.4401389708883,200,False,0.0,-200.0,3連単
trifecta,2-1-7,0.03004671396532529,053520251024,205.1,False,1-2-5,2025-10-24,平塚,5,516.2581034288218,200,False,0.0,-200.0,3連単
trifecta,1-5-3,0.0758435142614987,038520251024,81.0,False,4-2-6,2025-10-24,佐世保,3,514.3324655181394,200,False,0.0,-200.0,3連単
trifecta,4-3-7,0.022498235206929743,018520251024,268.1,False,4-1-6,2025-10-24,佐世保,1,503.1776858977865,200,False,0.0,-200.0,3連単
trifecta,1-4-2,0.04757228321321729,042620251024,122.4,False,2-3-1,2025-10-24,西武園,4,482.2847465297797,200,False,0.0,-200.0,3連単
quinella,1-4,0.19321436021234067,058520251024,30.0,False,2-3,2025-10-24,佐世保,5,479.643080637022,200,False,0.0,-200.0,2車複
exacta,5-1,0.3142778736391215,038520251024,17.9,False,4-2,2025-10-24,佐世保,3,462.5573938140275,200,False,0.0,-200.0,2車単
quinella,2-4,0.3385409943427956,033520251024,16.5,False,2-3,2025-10-24,平塚,3,458.5926406656127,200,False,0.0,-200.0,2車複
exacta,1-4,0.37433029938826645,043520251024,14.9,False,1-2,2025-10-24,平塚,4,457.752146088517,200,False,0.0,-200.0,2車単
trio,1-2-5,0.209923052154226,024720251024,26.4,False,2-3-6,2025-10-24,松阪,2,454.19685768715664,200,False,0.0,-200.0,3連複
exacta,4-1,0.057441148185789624,013520251024,94.6,False,1-3,2025-10-24,平塚,1,443.39326183756975,200,False,0.0,-200.0,2車単
trifecta,5-1-4,0.06928435914064944,072620251024,78.2,False,1-5-2,2025-10-24,西武園,7,441.8036884798786,200,False,0.0,-200.0,3連単
trifecta,4-2-1,0.03531061322604613,044720251024,152.5,False,5-4-2,2025-10-24,松阪,4,438.4868516972035,200,False,0.0,-200.0,3連単
exacta,3-1,0.18541484630792185,074720251024,28.4,False,1-4,2025-10-24,松阪,7,426.57816351449804,200,False,0.0,-200.0,2車単
exacta,7-6,0.02326813883284603,018520251024,221.9,False,4-1,2025-10-24,佐世保,1,416.32000070085337,200,False,0.0,-200.0,2車単
quinella_place,3-6,0.24213296947984708,074720251024,21.3,False,1-2|1-4|2-4,2025-10-24,松阪,7,415.74322499207426,200,False,0.0,-200.0,ワイド
trifecta,1-6-3,0.02753119002459409,034720251024,187.0,False,5-1-2,2025-10-24,松阪,3,414.8332534599095,200,False,0.0,-200.0,3連単
trifecta,3-4-7,0.021966130637749624,052620251024,227.2,False,7-4-1,2025-10-24,西武園,5,399.07048808967147,200,False,0.0,-200.0,3連単
trifecta,2-1-3,0.08161502556605224,013520251024,60.8,False,1-3-5,2025-10-24,平塚,1,396.21935544159766,200,False,0.0,-200.0,3連単
quinella,1-6,0.032371097831871844,062620251024,152.7,False,2-3,2025-10-24,西武園,6,394.30666389268305,200,False,0.0,-200.0,2車複
quinella,3-5,0.07859931326579005,052620251024,62.8,False,4-7,2025-10-24,西武園,5,393.60368730916144,200,False,0.0,-200.0,2車複
exacta,3-4,0.0593869776511091,052620251024,82.7,False,7-4,2025-10-24,西武園,5,391.1303051746723,200,False,0.0,-200.0,2車単
quinella_place,1-4,0.7756035139801667,058520251024,6.3,False,2-3|2-4|3-4,2025-10-24,佐世保,5,388.63021380750496,200,False,0.0,-200.0,ワイド
trifecta,2-3-4,0.07296577149761589,023520251024,65.9,False,3-4-2,2025-10-24,平塚,2,380.8444341692888,200,False,0.0,-200.0,3連単
trio,1-3-6,0.04982288785395949,062620251024,96.1,False,2-3-5,2025-10-24,西武園,6,378.79795227655063,200,False,0.0,-200.0,3連複
trifecta,1-3-2,0.13146268020421398,063520251024,36.3,False,1-3-5,2025-10-24,平塚,6,377.2095291412967,200,False,0.0,-200.0,3連単
exacta,3-4,0.2419571613022124,068520251024,19.6,False,3-2,2025-10-24,佐世保,6,374.2360361523363,200,False,0.0,-200.0,2車単
trifecta,2-1-4,0.11192651740747661,053520251024,42.0,False,1-2-5,2025-10-24,平塚,5,370.0913731114017,200,False,0.0,-200.0,3連単
exacta,4-6,0.04213941433689121,018520251024,109.9,False,4-1,2025-10-24,佐世保,1,363.11216356243443,200,False,0.0,-200.0,2車単
trifecta,2-3-1,0.09300686499137811,014720251024,49.6,False,3-2-4,2025-10-24,松阪,1,361.3140503572355,200,False,0.0,-200.0,3連単
quinella,3-4,0.11056826173807492,052620251024,41.1,False,4-7,2025-10-24,西武園,5,354.4355557434879,200,False,0.0,-200.0,2車複
trifecta,1-3-7,0.08160141915134286,022620251024,54.9,False,3-1-6,2025-10-24,西武園,2,347.9917911408723,200,False,0.0,-200.0,3連単
exacta,5-4,0.14343812875019024,058520251024,31.0,False,3-2,2025-10-24,佐世保,5,344.6581991255897,200,False,0.0,-200.0,2車単
exacta,1-5,0.20234731470414102,058520251024,21.6,False,3-2,2025-10-24,佐世保,5,337.0701997609446,200,False,0.0,-200.0,2車単
quinella,1-6,0.0839742248339422,034720251024,51.8,False,1-5,2025-10-24,松阪,3,334.9864846398205,200,False,0.0,-200.0,2車複
exacta,1-7,0.03507443407940278,063520251024,124.0,False,1-3,2025-10-24,平塚,6,334.9229825845945,200,False,0.0,-200.0,2車単
trifecta,1-2-4,0.33136919664569464,054720251024,13.1,False,1-4-2,2025-10-24,松阪,5,334.09364760586,200,False,0.0,-200.0,3連単
exacta,2-1,0.17453388686462307,013520251024,23.2,False,1-3,2025-10-24,平塚,1,304.91861752592547,200,False,0.0,-200.0,2車単
exacta,7-5,0.2097028876686202,028520251024,18.3,False,7-6,2025-10-24,佐世保,2,283.75628443357493,100,False,0.0,-100.0,2車単
quinella,1-2,0.09925952847731932,074720251024,38.3,False,1-4,2025-10-24,松阪,7,280.163994068133,100,False,0.0,-100.0,2車複
trio,2-4-5,0.02496301623247744,033520251024,151.3,False,1-2-3,2025-10-24,平塚,3,277.6904355973837,100,False,0.0,-100.0,3連複
exacta,1-6,0.05423448273202425,034720251024,69.6,False,5-1,2025-10-24,松阪,3,277.4719998148887,100,False,0.0,-100.0,2車単
exacta,2-1,0.2693148481802027,032620251024,14.0,False,5-2,2025-10-24,西武園,3,277.0407874522838,100,False,0.0,-100.0,2車単
exacta,1-3,0.23472329771234166,073520251024,15.9,False,1-2,2025-10-24,平塚,7,273.2100433626232,100,False,0.0,-100.0,2車単
quinella,1-4,0.16409636645233672,013520251024,22.4,False,1-3,2025-10-24,平塚,1,267.57586085323425,100,False,0.0,-100.0,2車複
quinella,4-7,0.24613128279706842,018520251024,14.9,False,1-4,2025-10-24,佐世保,1,266.7356113676319,100,False,0.0,-100.0,2車複
exacta,4-3,0.0663679960711228,048520251024,55.2,False,3-4,2025-10-24,佐世保,4,266.3513383125979,100,False,0.0,-100.0,2車単
quinella_place,3-5,0.19813039880182734,052620251024,18.0,False,1-4|1-7|4-7,2025-10-24,西武園,5,256.6347178432892,100,False,0.0,-100.0,ワイド
